city,city-href,name,store-href,number,address
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1580-mira-lago-blvd-farmers-branch/2699267,(972) 803-6199,"1580 Mira Lago Blvd, Farmers Branch, TX, 75234"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-4061-barton-creek-highland-village/2547716,(972) 380-2697,"4061 Barton Creek, Highland Village, TX, 75077"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-10550-walnut-st-dallas/2411004,(972) 487-1248,"10550 Walnut St, Dallas, TX, 75243"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3460-n-town-e-blvd-mesquite/2396829,(469) 206-7702,"3460 N Town E Blvd, Mesquite, TX, 75150"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5550-s-buckner-blvd-mesquite/2657235,(972) 803-5966,"5550 S Buckner Blvd, Mesquite, TX, 75149"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-217-harwood-rd-bedford/2657229,(817) 928-4881,"217 Harwood Rd, Bedford, TX, 76021"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4100-e-park-blvd-plano/2287284,(972) 342-2728,"4100 E Park Blvd, Plano, TX, 75074"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3051-mayfield-rd-grand-prairie/2287468,(972) 641-5400,"3051 Mayfield Rd, Grand Prairie, TX, 75052"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2020-e-pioneer-pkwy-arlington/2723727,(817) 303-0649,"2020 E Pioneer Pkwy, Arlington, TX, 76010"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4455-lovers-ln-dallas/2302771,(214) 559-4848,"4455 Lovers Ln, Dallas, TX, 75225"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4061-barton-creek-highland-village/2605024,(214) 288-3036,"4061 Barton Creek, Highland Village, TX, 75077"
Dallas,https://www.grubhub.com/food/the_ice_cream_shop/tx-dallas,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3924-w-red-bird-ln-dallas/2497822,(214) 272-3001,"3924 W Red Bird Ln, Dallas, TX, 75237"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1467-se-orient-dr-gresham/2398315,(503) 665-8474,"1467 SE Orient Dr, Gresham, OR, 97080"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12155-se-foster-rd-portland/2235605,(503) 208-3792,"12155 SE Foster Rd, Portland, OR, 97266"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3515-se-122nd-ave-portland/2522910,(503) 764-9884,"3515 SE 122nd Ave, Portland, OR, 97236"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-14902-se-powell-blvd-portland/2397248,(503) 762-9390,"14902 SE Powell Blvd, Portland, OR, 97236"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-21130-se-stark-st-gresham/2215164,(503) 666-9539,"21130 SE Stark St, Gresham, OR, 97030"
Damascus,https://www.grubhub.com/food/the_ice_cream_shop/or-damascus,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1404-se-282nd-ave-gresham/2217860,(971) 413-9117,"1404 SE 282nd Ave, Gresham, OR, 97080"
Dameron,https://www.grubhub.com/food/the_ice_cream_shop/md-dameron,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-21600-great-mills-rd-lexington-park/2657833,(240) 237-8114,"21600 Great Mills Rd, Lexington Park, MD, 20653"
Dansville,https://www.grubhub.com/food/the_ice_cream_shop/mi-dansville,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-743-w-grand-river-ave-okemos/2218235,(517) 402-8611,"743 W Grand River Ave, Okemos, MI, 48864"
Dayton,https://www.grubhub.com/food/the_ice_cream_shop/tx-dayton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5495-fm-3180-rd-baytown/2657739,(918) 815-3895,"5495 FM 3180 Rd, Baytown, TX, 77523"
Dayton,https://www.grubhub.com/food/the_ice_cream_shop/tx-dayton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-17250-w-lake-houston-pkwy-atascocita/2698863,(281) 441-2818,"17250 W Lake Houston Pkwy, Atascocita, TX, 77346"
Decatur,https://www.grubhub.com/food/the_ice_cream_shop/tn-decatur,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1498-stuart-rd-ne-cleveland/1486769,(423) 479-7818,"1498 Stuart Rd NE, Cleveland, TN, 37312"
Decatur,https://www.grubhub.com/food/the_ice_cream_shop/ga-decatur,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-312-north-highland-avenue-northeast-atlanta/2407119,(678) 974-8495,"312 North Highland Avenue Northeast, Atlanta, GA, 30307"
Del Mar,https://www.grubhub.com/food/the_ice_cream_shop/ca-del_mar,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3951-governor-dr-san-diego/1406210,(619) 469-8410,"3951 Governor Dr, San Diego, CA, 92122"
Del Mar,https://www.grubhub.com/food/the_ice_cream_shop/ca-del_mar,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6616-miramar-rd-san-diego/2604651,(858) 457-2718,"6616 Miramar Rd, San Diego, CA, 92121"
Del Mar,https://www.grubhub.com/food/the_ice_cream_shop/ca-del_mar,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3963-governor-dr-san-diego/2723818,(858) 453-2621,"3963 Governor Dr, San Diego, CA, 92122"
Del Valle,https://www.grubhub.com/food/the_ice_cream_shop/tx-del_valle,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2410-e-riverside-dr-ste-c1-austin/2761894,(512) 577-7773,"2410 E Riverside Dr Ste C1, Austin, TX, 78741"
Derwood,https://www.grubhub.com/food/the_ice_cream_shop/md-derwood,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-300-e-gude-dr-rockville/2215866,(240) 805-2080,"300 E Gude Dr, Rockville, MD, 20850"
Desert Center,https://www.grubhub.com/food/the_ice_cream_shop/ca-desert_center,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-46490-calhoun-st-indio/2218048,(760) 792-3971,"46490 Calhoun St, Indio, CA, 92201"
Dexter,https://www.grubhub.com/food/the_ice_cream_shop/mi-dexter,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-601-s-main-st-ann-arbor/1406504,(734) 665-6606,"601 S Main St, Ann Arbor, MI, 48104"
Dexter,https://www.grubhub.com/food/the_ice_cream_shop/mi-dexter,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2500-jackson-ave-ann-arbor/2332686,(734) 222-0420,"2500 Jackson Ave, Ann Arbor, MI, 48103"
Dexter,https://www.grubhub.com/food/the_ice_cream_shop/mi-dexter,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-304-s-state-st-ann-arbor/2657041,(734) 665-4440,"304 S State St, Ann Arbor, MI, 48104"
Dexter,https://www.grubhub.com/food/the_ice_cream_shop/mi-dexter,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-695-s-maple-rd-ann-arbor/2191907,(586) 879-1900,"695 S Maple Rd, Ann Arbor, MI, 48103"
Dexter,https://www.grubhub.com/food/the_ice_cream_shop/mi-dexter,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-618-church-st-ann-arbor/2365036,(734) 995-5095,"618 Church St, Ann Arbor, MI, 48104"
Dickerson,https://www.grubhub.com/food/the_ice_cream_shop/md-dickerson,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-19738-germantown-rd-germantown/2698873,(301) 515-2460,"19738 Germantown Rd, Germantown, MD, 20874"
Dighton,https://www.grubhub.com/food/the_ice_cream_shop/ma-dighton,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2756-county-st-somerset/2698186,(508) 617-9621,"2756 County St, Somerset, MA, 02726"
Dolton,https://www.grubhub.com/food/the_ice_cream_shop/il-dolton,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2156-w-95th-st-chicago/2258169,(773) 233-2626,"2156 W 95th St, Chicago, IL, 60643"
Duluth,https://www.grubhub.com/food/the_ice_cream_shop/ga-duluth,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12690-crabapple-rd-alpharetta/2397043,(470) 210-5694,"12690 Crabapple Rd, Alpharetta, GA, 30004"
Duluth,https://www.grubhub.com/food/the_ice_cream_shop/ga-duluth,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4840-jimmy-carter-blvd-norcross/2497923,(770) 717-6215,"4840 Jimmy Carter Blvd, Norcross, GA, 30093"
Duluth,https://www.grubhub.com/food/the_ice_cream_shop/ga-duluth,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6900-peachtree-industrial-blvd-atlanta/2288247,(770) 446-5009,"6900 Peachtree Industrial Blvd, Atlanta, GA, 30360"
Durham,https://www.grubhub.com/food/the_ice_cream_shop/nc-durham,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-832-old-apex-rd-cary/2657152,(919) 481-1140,"832 Old Apex Rd, Cary, NC, 27513"
East Hanover,https://www.grubhub.com/food/the_ice_cream_shop/nj-east_hanover,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-105-nj-23-riverdale/2604818,(973) 248-8930,"105 NJ-23, Riverdale, NJ, 07457"
East Hanover,https://www.grubhub.com/food/the_ice_cream_shop/nj-east_hanover,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-172-s-livingston-ave-livingston/2752874,(908) 405-5867,"172 S Livingston Ave, Livingston, NJ, 07039"
East Hanover,https://www.grubhub.com/food/the_ice_cream_shop/nj-east_hanover,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1075-sussex-turnpike-randolph/2762200,(973) 895-5547,"1075 Sussex Turnpike, Randolph, NJ, 07869"
East Leroy,https://www.grubhub.com/food/the_ice_cream_shop/mi-east_leroy,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-4550-w-dickman-rd-springfield/2753169,(269) 601-0034,"4550 W Dickman Rd, Springfield, MI, 49037"
Elkins Park,https://www.grubhub.com/food/the_ice_cream_shop/pa-elkins_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1713-limekiln-pike-dresher/2761901,(267) 498-8873,"1713 Limekiln Pike, Dresher, PA, 19025"
Elkins Park,https://www.grubhub.com/food/the_ice_cream_shop/pa-elkins_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-630-bethlehem-pike-erdenheim/2698690,(215) 421-3441,"630 Bethlehem Pike, Erdenheim, PA, 19038"
Elkins Park,https://www.grubhub.com/food/the_ice_cream_shop/pa-elkins_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6865-rising-sun-ave-philadelphia/1492398,(215) 745-9414,"6865 Rising Sun Ave, Philadelphia, PA, 19111"
Elkins Park,https://www.grubhub.com/food/the_ice_cream_shop/pa-elkins_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2035-huntingdon-pike-lower-moreland-township/2397827,(215) 884-1860,"2035 Huntingdon Pike, Lower Moreland Township, PA, 19006"
Emerson,https://www.grubhub.com/food/the_ice_cream_shop/nj-emerson,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3-orangeburgh-rd-old-tappan/2403143,(201) 297-7580,"3 Orangeburgh Rd, Old Tappan, NJ, 07675"
Encinitas,https://www.grubhub.com/food/the_ice_cream_shop/ca-encinitas,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2700-state-st-carlsbad/2540483,(760) 434-2741,"2700 State St, Carlsbad, CA, 92008"
Englewood,https://www.grubhub.com/food/the_ice_cream_shop/nj-englewood,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-79-n-washington-ave-bergenfield/2755495,(201) 496-0018,"79 N Washington Ave, Bergenfield, NJ, 07621"
Englewood,https://www.grubhub.com/food/the_ice_cream_shop/co-englewood,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2339-e-evans-ave-denver/2408274,(303) 733-8878,"2339 E Evans Ave, Denver, CO, 80210"
Essex,https://www.grubhub.com/food/the_ice_cream_shop/md-essex,The Ice Cream Shop ,https://www.grubhub.com/restaurant/the-ice-cream-shop-101-n-wolfe-st-st-5-baltimore/2761186,(410) 759-9000,"101 N Wolfe St St 5, Baltimore, MD, 21231"
Euclid,https://www.grubhub.com/food/the_ice_cream_shop/oh-euclid,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1712-e-55th-st-cleveland/2761174,(216) 361-9660,"1712 E 55th St, Cleveland, OH, 44103"
Euless,https://www.grubhub.com/food/the_ice_cream_shop/tx-euless,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-7605-boulevard-26-north-richland-hills/2540757,(817) 849-2523,"7605 Boulevard 26, North Richland Hills, TX, 76180"
Euless,https://www.grubhub.com/food/the_ice_cream_shop/tx-euless,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1300-s-cooper-st-arlington/2435153,(817) 275-4719,"1300 S Cooper St, Arlington, TX, 76013"
Evanston,https://www.grubhub.com/food/the_ice_cream_shop/il-evanston,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3202-n-broadway-st-chicago/2396930,(773) 661-2970,"3202 N Broadway St, Chicago, IL, 60657"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-700-e-bidwell-st-folsom/2262241,(916) 983-4922,"700 E Bidwell St, Folsom, CA, 95630"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9689-folsom-blvd-sacramento/2657350,(916) 363-7230,"9689 Folsom Blvd, Sacramento, CA, 95827"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9106-kiefer-blvd-sacramento/2520436,(916) 366-6068,"9106 Kiefer Blvd, Sacramento, CA, 95826"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2140-grand-ave-sacramento/2540540,(916) 833-0428,"2140 Grand Ave, Sacramento, CA, 95838"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3901-madison-ave-north-highlands/2698573,(916) 600-3127,"3901 Madison Ave, North Highlands, CA, 95660"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-8223-auburn-blvd-citrus-heights/2547718,(916) 729-4532,"8223 Auburn Blvd, Citrus Heights, CA, 95610"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2222-francisco-dr-ste-230-el-dorado-hills/2520313,(916) 933-9463,"2222 Francisco Dr Ste 230, El Dorado Hills, CA, 95762"
Fair Oaks,https://www.grubhub.com/food/the_ice_cream_shop/ca-fair_oaks,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1950-douglas-blvd-ste-a5-roseville/1404062,(916) 788-4444,"1950 Douglas Blvd Ste A5, Roseville, CA, 95661"
Fairfield,https://www.grubhub.com/food/the_ice_cream_shop/ct-fairfield,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1917-boston-ave-bridgeport/2407456,(203) 870-8833,"1917 Boston Ave, Bridgeport, CT, 06610"
Fairfield,https://www.grubhub.com/food/the_ice_cream_shop/ca-fairfield,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-850-sereno-dr-vallejo/2698778,(707) 333-1523,"850 Sereno Dr, Vallejo, CA, 94589"
Fairfield,https://www.grubhub.com/food/the_ice_cream_shop/ca-fairfield,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-3915-broadway-american-canyon/2752570,(707) 561-0115,"3915 Broadway, American Canyon, CA, 94503"
Fallbrook,https://www.grubhub.com/food/the_ice_cream_shop/ca-fallbrook,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-5113-5th-st-fallbrook/2753177,(760) 892-4987,"5113 5th St, Fallbrook, CA, 92028"
Fallbrook,https://www.grubhub.com/food/the_ice_cream_shop/ca-fallbrook,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3940-mission-ave-oceanside/1237985,(760) 696-3789,"3940 Mission Ave, Oceanside, CA, 92058"
Fallbrook,https://www.grubhub.com/food/the_ice_cream_shop/ca-fallbrook,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-31915-rancho-california-rd-ste-300-temecula/2396454,(951) 695-5003,"31915 Rancho California Rd Ste 300, Temecula, CA, 92591"
Falls Church,https://www.grubhub.com/food/the_ice_cream_shop/va-falls_church,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-4746-lee-hwy-arlington/2540778,(703) 522-2964,"4746 Lee Hwy., Arlington, VA, 22207"
Flagstaff,https://www.grubhub.com/food/the_ice_cream_shop/az-flagstaff,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-990-n-fort-valley-rd-flagstaff/2334528,(908) 853-7120,"990 N Fort Valley Rd, Flagstaff, AZ, 86001"
Flagstaff,https://www.grubhub.com/food/the_ice_cream_shop/az-flagstaff,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2318-n-fourth-st-flagstaff/2334334,(928) 526-2042,"2318 N Fourth St, Flagstaff, AZ, 86004"
Folsom,https://www.grubhub.com/food/the_ice_cream_shop/pa-folsom,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-401-lincoln-ave-prospect-park/2451571,(610) 583-1407,"401 Lincoln Ave, Prospect Park, PA, 19076"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8850-gorman-rd-laurel/1406784,(301) 483-4404,"8850 Gorman Rd, Laurel, MD, 20723"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7248-cradlerock-way-columbia/1406708,(443) 878-3325,"7248 Cradlerock Way, Columbia, MD, 21045"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8150-w-sample-rd-coral-springs/1971871,(954) 227-3944,"8150 W Sample Rd, Coral Springs, FL, 33065"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-200-s-flamingo-rd-pembroke-pines/1160134,(954) 517-9006,"200 S Flamingo Rd, Pembroke Pines, FL, 33026"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2440-w-state-road-84-fort-lauderdale/1160036,(954) 792-8181,"2440 W State Road 84, Fort Lauderdale, FL, 33312"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1501-s-cypress-rd-pompano-beach/1160634,(954) 783-9933,"1501 S Cypress Rd, Pompano Beach, FL, 33060"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4201-sw-64th-ave-davie/1160428,(954) 584-7770,"4201 SW 64th Ave, Davie, FL, 33314"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8400-w-oakland-park-blvd-fort-lauderdale/1401987,(954) 746-1708,"8400 W Oakland Park Blvd, Fort Lauderdale, FL, 33351"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1301-s-university-dr-plantation/2539779,(954) 577-5209,"1301 S University Dr, Plantation, FL, 33324"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-13652-w-state-rd-84-davie/2523915,(954) 473-0514,"13652 W State Rd 84, Davie, FL, 33325"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-900-w-oakland-park-blvd-wilton-manors/1419616,(954) 533-6007,"900 W Oakland Park Blvd, Wilton Manors, FL, 33311"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2485-n-state-road-7-margate/2235337,(954) 973-4701,"2485 N State Road 7, Margate, FL, 33063"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1800-n-university-dr-plantation/2364426,(754) 214-0008,"1800 N University Dr, Plantation, FL, 33322"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12607-w-sunrise-blvd-fort-lauderdale/2699171,(954) 845-0443,"12607 W Sunrise Blvd, Fort Lauderdale, FL, 33323"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-15-ne-3rd-st-fort-lauderdale/2451073,,"15 NE 3rd St, Fort Lauderdale, FL, 33301"
Fort Lauderdale,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_lauderdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4400-n-federal-hwy-fort-lauderdale/2657429,(561) 654-6357,"4400 N Federal Hwy, Fort Lauderdale, FL, 33308"
Fort Stewart,https://www.grubhub.com/food/the_ice_cream_shop/ga-fort_stewart,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-50-tanger-outlets-blvd-pooler/2724423,(912) 748-4282,"50 Tanger Outlets Blvd, Pooler, GA, 31322"
Fort Walton Beach,https://www.grubhub.com/food/the_ice_cream_shop/fl-fort_walton_beach,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4618-opa-locka-ln-destin/1429894,(704) 519-6005,"4618 Opa-Locka Ln, Destin, FL, 32541"
Fountain Valley,https://www.grubhub.com/food/the_ice_cream_shop/ca-fountain_valley,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2981-bristol-st-ste-b2-costa-mesa/2538742,(714) 957-8626,"2981 Bristol St Ste B2, Costa Mesa, CA, 92626"
Fountain Valley,https://www.grubhub.com/food/the_ice_cream_shop/ca-fountain_valley,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-5125-w-edinger-ave-santa-ana/2365041,(714) 718-2058,"5125 W Edinger Ave, Santa Ana, CA, 92704"
Fountain Valley,https://www.grubhub.com/food/the_ice_cream_shop/ca-fountain_valley,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8491-atlanta-ave-huntington-beach/2604547,(323) 594-9559,"8491 Atlanta Ave, Huntington Beach, CA, 92646"
Fountain Valley,https://www.grubhub.com/food/the_ice_cream_shop/ca-fountain_valley,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-20361-beach-blvd-huntington-beach/2333560,(714) 374-8700,"20361 Beach Blvd, Huntington Beach, CA, 92648"
Fox Island,https://www.grubhub.com/food/the_ice_cream_shop/wa-fox_island,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-587-6th-ave-fi-fox-island/2755498,(253) 549-2124,"587 6th Ave Fi, Fox Island, WA, 98333"
Foxboro,https://www.grubhub.com/food/the_ice_cream_shop/ma-foxboro,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1063-west-st-wrentham/2755110,(508) 384-8494,"1063 West St, Wrentham, MA, 02093"
Franklin Park,https://www.grubhub.com/food/the_ice_cream_shop/nj-franklin_park,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-2162-us-206-montgomery/2755305,(908) 359-0054,"2162 US-206, Montgomery, NJ, 08502"
Franklin Park,https://www.grubhub.com/food/the_ice_cream_shop/nj-franklin_park,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-100-ryders-ln-milltown/2262511,(732) 828-8479,"100 Ryders Ln, Milltown, NJ, 08850"
Frisco,https://www.grubhub.com/food/the_ice_cream_shop/tx-frisco,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-2220-marsh-ln-ste-122-carrollton/2752284,(214) 390-0599,"2220 Marsh Ln Ste 122, Carrollton, TX, 75006"
Frisco,https://www.grubhub.com/food/the_ice_cream_shop/tx-frisco,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-310-e-louisiana-st-mckinney/2604327,(469) 952-7487,"310 E Louisiana St, McKinney, TX, 75069"
