city,city-href,name,store-href,number,address
Hazel Park,https://www.grubhub.com/food/the_ice_cream_shop/mi-hazel_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-29011-stephenson-hwy-madison-heights/2286893,(586) 222-3384,"29011 Stephenson Hwy, Madison Heights, MI, 48071"
Hazel Park,https://www.grubhub.com/food/the_ice_cream_shop/mi-hazel_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3366-hilton-rd-ferndale/2217714,(248) 545-3340,"3366 Hilton Rd, Ferndale, MI, 48220"
Hazel Park,https://www.grubhub.com/food/the_ice_cream_shop/mi-hazel_park,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-25901-coolidge-hwy-oak-park/2262008,(619) 536-5383,"25901 Coolidge Hwy, Oak Park, MI, 48237"
Hazel Park,https://www.grubhub.com/food/the_ice_cream_shop/mi-hazel_park,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-23884-hoover-rd-warren/1404038,(586) 497-7900,"23884 Hoover Rd., Warren, MI, 48089"
Saint Augustine,https://www.grubhub.com/food/the_ice_cream_shop/fl-saint_augustine,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-201-park-ave-orange-park/1406514,(904) 375-9950,"201 Park Ave, Orange Park, FL, 32073"
Penryn,https://www.grubhub.com/food/the_ice_cream_shop/ca-penryn,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3853-taylor-rd-loomis/2603460,(916) 259-4187,"3853 Taylor Rd, Loomis, CA, 95650"
Penryn,https://www.grubhub.com/food/the_ice_cream_shop/ca-penryn,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1950-douglas-blvd-ste-a5-roseville/1404062,(916) 788-4444,"1950 Douglas Blvd Ste A5, Roseville, CA, 95661"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/nj-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-105-nj-23-riverdale/2604818,(973) 248-8930,"105 NJ-23, Riverdale, NJ, 07457"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/nj-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-809-franklin-ave-franklin-lakes/2720064,(201) 848-8900,"809 Franklin Ave, Franklin Lakes, NJ, 07417"
Riverdale,https://www.grubhub.com/food/the_ice_cream_shop/nj-riverdale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-78-ramapo-valley-rd-oakland/2657238,(201) 651-2045,"78 Ramapo Valley Rd, Oakland, NJ, 07436"
Glenn Dale,https://www.grubhub.com/food/the_ice_cream_shop/md-glenn_dale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-15709-hall-rd-bowie/2657160,(301) 390-8900,"15709 Hall Rd, Bowie, MD, 20721"
Glenn Dale,https://www.grubhub.com/food/the_ice_cream_shop/md-glenn_dale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12729-laurel-bowie-rd-laurel/2451684,(301) 498-9008,"12729 Laurel Bowie Rd, Laurel, MD, 20708"
Glenn Dale,https://www.grubhub.com/food/the_ice_cream_shop/md-glenn_dale,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9105-annapolis-rd-lanham/1429371,(240) 487-6089,"9105 Annapolis Rd, Lanham, MD, 20706"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12729-laurel-bowie-rd-laurel/2451684,(301) 498-9008,"12729 Laurel Bowie Rd, Laurel, MD, 20708"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9275-all-saints-rd-laurel/1406714,(301) 490-0110,"9275 All Saints Rd, Laurel, MD, 20723"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8850-gorman-rd-laurel/1406784,(301) 483-4404,"8850 Gorman Rd, Laurel, MD, 20723"
Fort George G Meade,https://www.grubhub.com/food/the_ice_cream_shop/md-fort_george_g_meade,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7248-cradlerock-way-columbia/1406708,(443) 878-3325,"7248 Cradlerock Way, Columbia, MD, 21045"
Pequannock,https://www.grubhub.com/food/the_ice_cream_shop/nj-pequannock,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-105-nj-23-riverdale/2604818,(973) 248-8930,"105 NJ-23, Riverdale, NJ, 07457"
Pequannock,https://www.grubhub.com/food/the_ice_cream_shop/nj-pequannock,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-78-ramapo-valley-rd-oakland/2657238,(201) 651-2045,"78 Ramapo Valley Rd, Oakland, NJ, 07436"
North Babylon,https://www.grubhub.com/food/the_ice_cream_shop/ny-north_babylon,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-310-bay-shore-rd-north-babylon/1406599,(631) 243-4002,"310 Bay Shore Rd, North Babylon, NY, 11703"
Monroe,https://www.grubhub.com/food/the_ice_cream_shop/wa-monroe,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-13424-ne-175th-st-woodinville/2262510,(425) 483-6700,"13424 NE 175th St, Woodinville, WA, 98072"
Monroe,https://www.grubhub.com/food/the_ice_cream_shop/wa-monroe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-11523-avondale-rd-ne-redmond/2303075,(425) 861-9000,"11523 Avondale Rd NE, Redmond, WA, 98052"
Monroe,https://www.grubhub.com/food/the_ice_cream_shop/wa-monroe,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-19320-bothell-everett-hwy-bothell/2054953,(732) 895-1751,"19320 Bothell Everett Hwy, Bothell, WA, 98012"
Bryan,https://www.grubhub.com/food/the_ice_cream_shop/tx-bryan,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-4401-old-college-rd-bryan/2753059,(979) 422-5666,"4401 Old College Rd, Bryan, TX, 77801"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2401-sanders-rd-northbrook/2397111,(847) 326-0301,"2401 Sanders Rd, Northbrook, IL, 60062"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1-n-rand-rd-lake-zurich/2699256,(847) 726-8188,"1 N Rand Rd, Lake Zurich, IL, 60047"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1006-w-dundee-rd-arlington-heights/2698978,(847) 253-3480,"1006 W Dundee Rd, Arlington Heights, IL, 60004"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-226-il-21-gurnee/2708796,(847) 625-1010,"226 IL-21, Gurnee, IL, 60031"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-145-w-townline-rd-vernon-hills/2657241,(847) 987-7803,"145 W Townline Rd, Vernon Hills, IL, 60061"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-33978-us-45-grayslake/2698773,(847) 223-3099,"33978 US-45, Grayslake, IL, 60030"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-602-north-ave-waukegan/2657368,(224) 504-4295,"602 North Ave, Waukegan, IL, 60085"
Lake Forest,https://www.grubhub.com/food/the_ice_cream_shop/il-lake_forest,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-38357-n-sheridan-rd-beach-park/2724255,(224) 623-2429,"38357 N Sheridan Rd, Beach Park, IL, 60087"
Branford,https://www.grubhub.com/food/the_ice_cream_shop/ct-branford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-453-short-beach-rd-east-haven/1729086,(203) 467-8858,"453 Short Beach Rd, East Haven, CT, 06512"
Branford,https://www.grubhub.com/food/the_ice_cream_shop/ct-branford,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-159-temple-st-new-haven/2403127,(203) 712-4300,"159 Temple St, New Haven, CT, 06510"
Haslett,https://www.grubhub.com/food/the_ice_cream_shop/mi-haslett,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-743-w-grand-river-ave-okemos/2218235,(517) 402-8611,"743 W Grand River Ave, Okemos, MI, 48864"
Annapolis Junction,https://www.grubhub.com/food/the_ice_cream_shop/md-annapolis_junction,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-12729-laurel-bowie-rd-laurel/2451684,(301) 498-9008,"12729 Laurel Bowie Rd, Laurel, MD, 20708"
Annapolis Junction,https://www.grubhub.com/food/the_ice_cream_shop/md-annapolis_junction,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9275-all-saints-rd-laurel/1406714,(301) 490-0110,"9275 All Saints Rd, Laurel, MD, 20723"
Annapolis Junction,https://www.grubhub.com/food/the_ice_cream_shop/md-annapolis_junction,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8850-gorman-rd-laurel/1406784,(301) 483-4404,"8850 Gorman Rd, Laurel, MD, 20723"
Annapolis Junction,https://www.grubhub.com/food/the_ice_cream_shop/md-annapolis_junction,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7248-cradlerock-way-columbia/1406708,(443) 878-3325,"7248 Cradlerock Way, Columbia, MD, 21045"
Highland,https://www.grubhub.com/food/the_ice_cream_shop/md-highland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9275-all-saints-rd-laurel/1406714,(301) 490-0110,"9275 All Saints Rd, Laurel, MD, 20723"
Highland,https://www.grubhub.com/food/the_ice_cream_shop/md-highland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8850-gorman-rd-laurel/1406784,(301) 483-4404,"8850 Gorman Rd, Laurel, MD, 20723"
Highland,https://www.grubhub.com/food/the_ice_cream_shop/md-highland,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-7248-cradlerock-way-columbia/1406708,(443) 878-3325,"7248 Cradlerock Way, Columbia, MD, 21045"
Apison,https://www.grubhub.com/food/the_ice_cream_shop/tn-apison,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8201-apison-pike-ooltewah/1486567,(423) 954-9295,"8201 Apison Pike, Ooltewah, TN, 37363"
Whitewater,https://www.grubhub.com/food/the_ice_cream_shop/ca-whitewater,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-176-s-sunrise-way-palm-springs/2752876,(760) 327-4444,"176 S Sunrise Way, Palm Springs, CA, 92262"
Whitewater,https://www.grubhub.com/food/the_ice_cream_shop/ca-whitewater,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2781-n-palm-canyon-dr-palm-springs/2451266,(760) 832-7188,"2781 N Palm Canyon Dr, Palm Springs, CA, 92262"
Whitewater,https://www.grubhub.com/food/the_ice_cream_shop/ca-whitewater,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-440-el-cielo-rd-ste-b1-palm-springs/2217695,(760) 325-6695,"440 El Cielo Rd Ste B1, Palm Springs, CA, 92262"
Whitewater,https://www.grubhub.com/food/the_ice_cream_shop/ca-whitewater,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-68100-ramon-rd-ste-b1-cathedral-city/2215165,(760) 321-9999,"68100 Ramon Rd Ste B1, Cathedral City, CA, 92234"
East Leroy,https://www.grubhub.com/food/the_ice_cream_shop/mi-east_leroy,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-4550-w-dickman-rd-springfield/2753169,(269) 601-0034,"4550 W Dickman Rd, Springfield, MI, 49037"
Rockwall,https://www.grubhub.com/food/the_ice_cream_shop/tx-rockwall,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-501-w-brown-st-ste-107-wylie/2752466,(214) 270-8261,"501 W Brown St Ste 107, Wylie, TX, 75098"
Mendon,https://www.grubhub.com/food/the_ice_cream_shop/ma-mendon,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1063-west-st-wrentham/2755110,(508) 384-8494,"1063 West St, Wrentham, MA, 02093"
Mendon,https://www.grubhub.com/food/the_ice_cream_shop/ma-mendon,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-804-pond-st-franklin/2724347,(508) 570-4889,"804 Pond St, Franklin, MA, 02038"
Montclair,https://www.grubhub.com/food/the_ice_cream_shop/nj-montclair,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-172-s-livingston-ave-livingston/2752874,(908) 405-5867,"172 S Livingston Ave, Livingston, NJ, 07039"
Montclair,https://www.grubhub.com/food/the_ice_cream_shop/nj-montclair,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-304-belleville-ave-belleville/2729150,(973) 450-3092,"304 Belleville Ave, Belleville, NJ, 07109"
Montclair,https://www.grubhub.com/food/the_ice_cream_shop/nj-montclair,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-150-7th-st-clifton/2191723,(973) 546-9743,"150 7th St, Clifton, NJ, 07011"
Montclair,https://www.grubhub.com/food/the_ice_cream_shop/nj-montclair,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-202-straight-st-paterson/2761622,(201) 218-5213,"202 Straight St, Paterson, NJ, 07501"
Montclair,https://www.grubhub.com/food/the_ice_cream_shop/nj-montclair,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-200-route-46-west-mobil-mart-little-falls/2522613,(201) 281-4117,"200 Route 46 West Mobil Mart, Little Falls, NJ, 07424"
Durham,https://www.grubhub.com/food/the_ice_cream_shop/me-durham,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-145-college-st-lewiston/2403267,(207) 786-0785,"145 College St, Lewiston, ME, 04240"
Red Oak,https://www.grubhub.com/food/the_ice_cream_shop/tx-red_oak,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3924-w-red-bird-ln-dallas/2497822,(214) 272-3001,"3924 W Red Bird Ln, Dallas, TX, 75237"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-13881-campo-rd-jamul/2266270,(619) 669-0302,"13881 Campo Rd, Jamul, CA, 91935"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-289-el-cajon-blvd-el-cajon/2435644,(619) 588-8960,"289 El Cajon Blvd, El Cajon, CA, 92020"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-431-n-highland-ave-unit-a-national-city/2215757,(619) 263-1613,"431 N Highland Ave Unit A, National City, CA, 91950"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-2441-jamacha-rd-ste-102-el-cajon/2540721,(619) 303-2377,"2441 Jamacha Rd Ste 102, El Cajon, CA, 92019"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-9727-campo-rd-spring-valley/2397035,(619) 469-3388,"9727 Campo Rd, Spring Valley, CA, 91977"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-2605-e-18th-st-national-city/1237799,(619) 470-1272,"2605 E 18th St, National City, CA, 91950"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-4232-poplar-st-san-diego/2523607,(619) 281-2465,"4232 Poplar St, San Diego, CA, 92105"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1626-e-8th-st-national-city/2657530,(619) 885-1273,"1626 E 8th St, National City, CA, 91950"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3744-ocean-view-blvd-san-diego/2396550,(619) 263-1400,"3744 Ocean View Blvd, San Diego, CA, 92113"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-120-s-mollison-ave-ste-100-el-cajon/2302876,(619) 444-7137,"120 S Mollison Ave STE 100, El Cajon, CA, 92020"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3810-massachusetts-ave-la-mesa/2216834,(619) 734-8669,"3810 Massachusetts Ave, La Mesa, CA, 91941"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-350-e-h-st-chula-vista/2364545,(619) 863-5708,"350 E H St, Chula Vista, CA, 91910"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3773-willow-glen-dr-el-cajon/1406203,(619) 334-9487,"3773 Willow Glen Dr, El Cajon, CA, 92019"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-1419-hilltop-dr-ste-a-chula-vista/2271167,(619) 422-0501,"1419 Hilltop Dr Ste A, Chula Vista, CA, 91911"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-3201-national-ave-san-diego/2539858,(619) 232-3259,"3201 National Ave, San Diego, CA, 92113"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-8292-la-mesa-blvd-la-mesa/1962688,(619) 460-7500,"8292 La Mesa Blvd, La Mesa, CA, 91942"
Bonita,https://www.grubhub.com/food/the_ice_cream_shop/ca-bonita,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-600-f-st-chula-vista/2188953,(619) 585-0988,"600 F St, Chula Vista, CA, 91910"
Desert Center,https://www.grubhub.com/food/the_ice_cream_shop/ca-desert_center,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-46490-calhoun-st-indio/2218048,(760) 792-3971,"46490 Calhoun St, Indio, CA, 92201"
Laguna Hills,https://www.grubhub.com/food/the_ice_cream_shop/ca-laguna_hills,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-22902-los-alisos-blvd-mission-viejo/2217911,(949) 380-7658,"22902 Los Alisos Blvd, Mission Viejo, CA, 92691"
Laguna Hills,https://www.grubhub.com/food/the_ice_cream_shop/ca-laguna_hills,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-25571-jeronimo-rd-unit-18-mission-viejo/2187590,(949) 380-8249,"25571 Jeronimo Rd Unit #18, Mission Viejo, CA, 92691"
Laguna Hills,https://www.grubhub.com/food/the_ice_cream_shop/ca-laguna_hills,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-20761-lake-forest-dr-unit-j-lake-forest/2187784,(949) 380-8786,"20761 Lake Forest Dr Unit J, Lake Forest, CA, 92630"
Laguna Hills,https://www.grubhub.com/food/the_ice_cream_shop/ca-laguna_hills,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-25571-marguerite-pkwy-mission-viejo/2657432,(949) 770-6301,"25571 Marguerite Pkwy, Mission Viejo, CA, 92692"
Mission Viejo,https://www.grubhub.com/food/the_ice_cream_shop/ca-mission_viejo,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-22902-los-alisos-blvd-mission-viejo/2217911,(949) 380-7658,"22902 Los Alisos Blvd, Mission Viejo, CA, 92691"
Mission Viejo,https://www.grubhub.com/food/the_ice_cream_shop/ca-mission_viejo,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-25571-jeronimo-rd-unit-18-mission-viejo/2187590,(949) 380-8249,"25571 Jeronimo Rd Unit #18, Mission Viejo, CA, 92691"
Mission Viejo,https://www.grubhub.com/food/the_ice_cream_shop/ca-mission_viejo,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-20761-lake-forest-dr-unit-j-lake-forest/2187784,(949) 380-8786,"20761 Lake Forest Dr Unit J, Lake Forest, CA, 92630"
Mission Viejo,https://www.grubhub.com/food/the_ice_cream_shop/ca-mission_viejo,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-25571-marguerite-pkwy-mission-viejo/2657432,(949) 770-6301,"25571 Marguerite Pkwy, Mission Viejo, CA, 92692"
New Brunswick,https://www.grubhub.com/food/the_ice_cream_shop/nj-new_brunswick,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1942-state-route-27-edison/2438518,(848) 202-1005,"1942 State Route 27, Edison, NJ, 08817"
New Brunswick,https://www.grubhub.com/food/the_ice_cream_shop/nj-new_brunswick,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-445-main-st-metuchen/1403515,(732) 548-5885,"445 Main St, Metuchen, NJ, 08840"
New Brunswick,https://www.grubhub.com/food/the_ice_cream_shop/nj-new_brunswick,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-100-ryders-ln-milltown/2262511,(732) 828-8479,"100 Ryders Ln, Milltown, NJ, 08850"
Mount Pleasant,https://www.grubhub.com/food/the_ice_cream_shop/sc-mount_pleasant,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-96-n-market-st-charleston/2657631,(843) 853-3888,"96 N Market St, Charleston, SC, 29401"
Mount Pleasant,https://www.grubhub.com/food/the_ice_cream_shop/sc-mount_pleasant,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-3689-dorchester-rd-north-charleston/2700122,(843) 225-2366,"3689 Dorchester Rd, North Charleston, SC, 29405"
West Haven,https://www.grubhub.com/food/the_ice_cream_shop/ct-west_haven,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-453-short-beach-rd-east-haven/1729086,(203) 467-8858,"453 Short Beach Rd, East Haven, CT, 06512"
West Haven,https://www.grubhub.com/food/the_ice_cream_shop/ct-west_haven,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-159-temple-st-new-haven/2403127,(203) 712-4300,"159 Temple St, New Haven, CT, 06510"
North Chicago,https://www.grubhub.com/food/the_ice_cream_shop/il-north_chicago,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-226-il-21-gurnee/2708796,(847) 625-1010,"226 IL-21, Gurnee, IL, 60031"
North Chicago,https://www.grubhub.com/food/the_ice_cream_shop/il-north_chicago,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-33978-us-45-grayslake/2698773,(847) 223-3099,"33978 US-45, Grayslake, IL, 60030"
North Chicago,https://www.grubhub.com/food/the_ice_cream_shop/il-north_chicago,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-145-w-townline-rd-vernon-hills/2657241,(847) 987-7803,"145 W Townline Rd, Vernon Hills, IL, 60061"
North Chicago,https://www.grubhub.com/food/the_ice_cream_shop/il-north_chicago,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-602-north-ave-waukegan/2657368,(224) 504-4295,"602 North Ave, Waukegan, IL, 60085"
North Chicago,https://www.grubhub.com/food/the_ice_cream_shop/il-north_chicago,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-38357-n-sheridan-rd-beach-park/2724255,(224) 623-2429,"38357 N Sheridan Rd, Beach Park, IL, 60087"
Valley Village,https://www.grubhub.com/food/the_ice_cream_shop/ca-valley_village,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-15301-ventura-blvd-level-p6-sherman-oaks/2402917,(818) 789-9951,"15301 Ventura Blvd Level P6, Sherman Oaks, CA, 91403"
Valley Village,https://www.grubhub.com/food/the_ice_cream_shop/ca-valley_village,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-6801-hollywood-blvd-los-angeles/2657835,(323) 645-7782,"6801 Hollywood Blvd, Los Angeles, CA, 90028"
Valley Village,https://www.grubhub.com/food/the_ice_cream_shop/ca-valley_village,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-100-universal-city-plaza-universal-city/2406991,(818) 754-1019,"100 Universal City Plaza, Universal City, CA, 91608"
Valley Village,https://www.grubhub.com/food/the_ice_cream_shop/ca-valley_village,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-164-e-palm-ave-ste-101-burbank/2403636,(818) 566-7602,"164 E Palm Ave Ste 101, Burbank, CA, 91502"
Valley Village,https://www.grubhub.com/food/the_ice_cream_shop/ca-valley_village,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-1650-schrader-blvd-los-angeles/2539138,(323) 525-2452,"1650 Schrader Blvd, Los Angeles, CA, 90028"
Waretown,https://www.grubhub.com/food/the_ice_cream_shop/nj-waretown,The Ice Cream Shop,https://www.grubhub.com/restaurant/the-ice-cream-shop-941-atlantic-city-blvd-berkeley-township/2435365,(732) 269-8100,"941 Atlantic City Blvd, Berkeley Township, NJ, 08721"
Waretown,https://www.grubhub.com/food/the_ice_cream_shop/nj-waretown,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-701-lacey-rd-lacey-township/2547797,(732) 859-2018,"701 Lacey Rd, Lacey Township, NJ, 08731"
Waretown,https://www.grubhub.com/food/the_ice_cream_shop/nj-waretown,Ice Cream Shop,https://www.grubhub.com/restaurant/ice-cream-shop-455-n-main-st-barnegat-township/2258470,(609) 622-8251,"455 N Main St, Barnegat Township, NJ, 08005"
Sedona,https://www.grubhub.com/food/the_ice_cream_shop/az-sedona,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-357-w-forest-meadows-st-flagstaff/2753091,(928) 774-4253,"357 W Forest Meadows St, Flagstaff, AZ, 86001"
Sedona,https://www.grubhub.com/food/the_ice_cream_shop/az-sedona,Ice Cream Shop ,https://www.grubhub.com/restaurant/ice-cream-shop-4026-lake-mary-rd-flagstaff/2754914,(928) 220-5944,"4026 Lake Mary Rd, Flagstaff, AZ, 86001"
